,Open,High,Low,Close,Volume,ScorePositive,ScoreNegative,ScoreNeutral,Coin_timestamp
0,0.9525303126125434,0.9909621227351223,0.9723748555441769,1.0,0.15393274903720522,0.027517228260042194,0.9907766445932267,9.479168774641049e-05,0.0
1,1.0,0.992845932048443,0.9917153804704968,0.9881593109409266,0.20174569494626776,0.027127603988745044,0.9807647040378543,0.0,0.003937007874014853
2,0.9883028819098233,0.9799370497416927,0.9569787478703955,0.9574096448952831,0.27441182050145085,0.16742708650026145,0.5926381089200276,0.27661248158803675,0.007874015748029706
3,0.9576304837039545,0.9763090030368006,0.9541378208448781,0.9379795030615421,0.4081478821260377,0.2737630846223853,0.2730436684767933,0.5045677910322564,0.011811023622044559
4,0.9382327968449514,0.9596801143553807,0.853625408280978,0.8572641006488799,0.32805152861120124,0.33968056282735076,0.4682341288918158,0.2341357267726587,0.01574803149605941
5,0.8573179106256364,0.8489255123780853,0.8484306422259684,0.8431189942116457,0.23377063323377328,0.031515445123313696,0.6388243014113414,0.36453469177763875,0.019685039370088475
6,0.843035833483046,0.8281995288017908,0.7950792660233332,0.787553140314903,1.0,0.24383111563642468,0.5174731411358676,0.278693232037652,0.023622047244103328
7,0.7878372722563892,0.7959994218913743,0.7812942045161828,0.7936551954318904,0.20337479254921836,0.0009102383441691505,1.0,0.017116893318552755,0.02755905511811818
8,0.793844284882039,0.811148524400355,0.8039495877397251,0.7998134421630978,0.10726399634674616,0.09319208069398603,0.7029282327833267,0.23558539038139997,0.031496062992133034
9,0.7999290346076037,0.7949735838332482,0.7514999557980675,0.7966819857032346,0.2606821107480617,0.1861984622087669,0.6357182766340357,0.2126917870217094,0.03543307086614789
10,0.796783664908789,0.8228917247447786,0.8063173813347204,0.82838461553508,0.17869829922478792,0.22865388656938163,0.45257403021988085,0.36185183454787534,0.03937007874016274
11,0.8287728523212875,0.8623905047709747,0.8444652259295953,0.8704394532006599,0.2804905889537159,0.24520464160137168,0.47951603707904306,0.31705224319324765,0.04330708661417759
12,0.8705352343747733,0.8673723697246188,0.8416771942434469,0.8233832485153418,0.48189828682056157,0.27346844801593384,0.39139319207457507,0.3809665004335504,0.047244094488192445
13,0.8238043193437542,0.8349248151996517,0.8258759996356739,0.84099655796622,0.13966560602646894,0.11005314550614821,0.5148159936445219,0.41560880124482674,0.0511811023622073
14,0.8412443611631303,0.8480880825888361,0.8492300518724865,0.8436898516934983,0.06577898337514931,0.10883816206238991,0.5095636595986363,0.41135886946150957,0.05511811023622215
15,0.8436761481147487,0.838063272945114,0.8499781608413084,0.8414880695944158,0.05911917465681443,0.04300682846748905,0.6645893717403059,0.32604005603672015,0.059055118110237004
16,0.8418068031345683,0.8290987188059763,0.8155909292629602,0.8115624636859899,0.11289158092737389,0.3622593885538959,0.2897894461517824,0.3983054037495305,0.06299212598425186
17,0.8117114738965482,0.8066370675489513,0.8057886943417336,0.815898191210594,0.12319962029912651,0.08581600675186069,0.6527650251019322,0.295495517141624,0.06692913385826671
18,0.8160093555002669,0.8046834726230051,0.8007090222359512,0.7940152310644617,0.13277006531417634,0.2195049081272361,0.45266195468015696,0.3709331076528252,0.07086614173228156
19,0.7941667444702757,0.8372349575281067,0.7813128110571614,0.7571368356273407,0.09431551793321497,0.056803408619909526,0.47110882638258345,0.5147559570033663,0.07480314960629642
20,0.75795646467163,0.755309521359783,0.6152326104521932,0.6107511583810559,0.4154898316210819,0.14675790719160992,0.532509841383875,0.36028319510910084,0.07874015748032548
21,0.6113704601528364,0.6030649990115703,0.5661653511833462,0.5612846513754146,0.36868874870881074,0.14517587613099703,0.527080568860596,0.356586519387141,0.08267716535434033
22,0.5619921534209468,0.5941672376333446,0.5809898442659773,0.6044940674710537,0.1743032845958245,0.019320397077350376,0.6751271262657677,0.33875780073969175,0.08661417322835518
23,0.6045801188066785,0.6225219142103068,0.5265219527813125,0.6175801899939388,0.399092831624287,0.19263137644565287,0.5804206926350886,0.2641312059991375,0.09055118110237004
24,0.6177225494496325,0.6293841874777563,0.6148244665446299,0.6279678734030039,0.18012521695319472,0.24796349015053126,0.3683717630005941,0.4306397813471059,0.09448818897638489
25,0.6279748968817297,0.6774717940798892,0.6350844120819494,0.6244363017858958,0.24961719806640353,0.21267174591244825,0.6237753452528034,0.19865078301363287,0.09842519685039974
26,0.6242084437456926,0.6190674476810737,0.609715954436423,0.63435386761536,0.1604436673126428,0.19518170547293168,0.5749589335704846,0.2672918349140418,0.1023622047244146
27,0.6341437484563176,0.6470859825043705,0.629511538373229,0.6567495975590372,0.12066799131407258,0.32441890157732406,0.2689021007573264,0.4581129144826534,0.10629921259842945
28,0.6567580414578907,0.6687952251292938,0.6701814766662015,0.6690150447937737,0.04907213703129279,0.01724795630228466,0.1016023824680789,0.9412422609931667,0.1102362204724443
29,0.6696277156628488,0.6580022273440448,0.6712442991079102,0.6613691289930255,0.012872409051870315,0.05488430519707038,0.48248703130525994,0.504768595927195,0.11417322834645915
30,0.6615968320862337,0.6712677928704055,0.6472874004551292,0.6809719092214621,0.09932114206656328,0.131979201485855,0.7736528213980438,0.1226555793539525,0.11811023622047401
31,0.6810635888503075,0.6875613557455146,0.6942423049353457,0.68998945356249,0.09298804779296777,0.1776931515984284,0.21851992622578623,0.6579726616941788,0.12204724409448886
32,0.6901454114926601,0.6777924279583322,0.650661001297931,0.6279325333602883,0.07690360110981947,0.21093786129152436,0.38743590522722576,0.44780620927479564,0.1259842519685037
33,0.6277768976428652,0.6192860554047918,0.6351059422260337,0.6349212043688979,0.06890396656877279,0.16644989621930806,0.4644728975719217,0.41176471665058845,0.12992125984251857
34,0.6348655924107124,0.7715817271698416,0.6595375693112406,0.785576397471083,0.22247575761455157,0.31834605192681165,0.35481165809339144,0.3742656950808229,0.13385826771653342
35,0.785757604180073,0.7827040647097253,0.7937405378523679,0.7835066328048239,0.08396656517843132,0.3150481394188468,0.3511593674030172,0.3704291943591458,0.13779527559054827
36,0.7836649344447363,0.8054663526924001,0.8007768026720106,0.8171738193305798,0.034140473682749056,0.42791863707292566,0.014158633154062947,0.621021479774901,0.14173228346457734
37,0.8171445326687804,0.8716712038592337,0.8178989167509527,0.8666675423945405,0.21154254269701894,0.3025662572452854,0.5263430749968497,0.2105161491645397,0.1456692913385922
38,0.8673424639714543,0.9027351488284093,0.8539524816576949,0.876309427952386,0.2745221029386309,0.10657934956057168,0.44884907013278436,0.48815067693379716,0.14960629921260704
39,0.8757344050856165,0.8830219439735799,0.8684168084764157,0.8839474904873377,0.13496058381013754,0.3395301022125858,0.1785983387873295,0.5374979483196317,0.1535433070866219
40,0.884440002339418,0.9155264971052125,0.874195282625704,0.8571292394575556,0.2612188149681707,0.2674373590406348,0.3650369662601208,0.4146052350778327,0.15748031496063675
41,0.857512659536421,0.8510886010037563,0.8303643877283664,0.8170179710351364,0.1876008884800267,0.18241884032647965,0.40831125721045386,0.45454729952363776,0.1614173228346516
42,0.8173358956911355,0.8225920401318333,0.8214515375045177,0.8113516418367086,0.06267143526716629,0.18048019993451814,0.404123970528909,0.4499079827575324,0.16535433070866645
43,0.8112431558790721,0.8121621194174239,0.8247982920972747,0.8097241024151784,0.014263843935570564,0.02094472947255952,0.8408337116306298,0.16365562098718947,0.1692913385826813
44,0.808498389202757,0.815042927246287,0.8156466155154296,0.8232219841147574,0.10064178472084723,0.21059916396688916,0.5256145609580606,0.30349058410581714,0.17322834645669616
45,0.8233741925945394,0.8809121809726074,0.8431739439618025,0.8921420575655457,0.12752050604192777,0.2886123215439934,0.28841562804966464,0.473586614655057,0.177165354330711
46,0.8924306629760336,0.8778148054625371,0.8760285420215015,0.8708816784453888,0.0859492694580915,0.2966522928080812,0.3717767361390587,0.3782568956127772,0.18110236220472586
47,0.8701999086878661,0.8623071155085363,0.7669056321223475,0.7522005974019086,0.17754890907541615,0.10385832146598932,0.6026961814981485,0.3298208543715575,0.18503937007874072
48,0.7528435630418983,0.7507344004162825,0.7460918813741353,0.7346252006870169,0.13587060877197243,0.031065334181410345,0.7466508645227382,0.25210549599487364,0.18897637795275557
49,0.7346032637532695,0.7329641803857979,0.7486586300220741,0.7377857689286567,0.0,0.030640228850899454,0.7390801817680704,0.24949059726405595,0.19291338582677042
50,0.7377956274755396,0.7225519441027212,0.6942133322429163,0.6791782307314054,0.06534225580896397,0.03429398022718228,0.5096333233332115,0.49699502891331737,0.19685039370078528
51,0.6790334880171806,0.6972881130192495,0.6546670857198476,0.6321717186807689,0.22060508061898254,0.11848387320013688,0.7085555348584391,0.20433528889166738,0.20078740157480013
52,0.6320747792465836,0.6612588995979566,0.6389639731819958,0.6741398986640941,0.16685473036467008,0.2111387480500232,0.6178665354455544,0.206373606795099,0.2047244094488292
53,0.6742514427432335,0.6878142444020917,0.663218441078584,0.6398422774999355,0.11513639316877838,0.20616274213202151,0.6222030520697408,0.20682309621886172,0.20866141732284404
54,0.6393484719409764,0.6824667180219451,0.569906826558644,0.675754575312532,0.4633440423179803,0.13784433861703044,0.5433709119623411,0.3578503498362643,0.2125984251968589
55,0.6759317268000932,0.7055028439266952,0.6941633608468836,0.7063138651758143,0.18179154511463586,0.23822414607468362,0.5330433926267394,0.2680150692222385,0.21653543307087375
56,0.706418449971071,0.7185629968830997,0.7142775123908691,0.7025331530688546,0.052951939207572435,0.3296983489627595,0.40994177717614444,0.30516902707473353,0.2204724409448886
57,0.7024527789398284,0.710678422374141,0.6655034361105938,0.654165573969621,0.13785925210506839,0.047907824171626326,0.40692815863608106,0.590864115343364,0.22440944881890346
58,0.6541676655387124,0.8493342967789886,0.6739832895889828,0.8442387740361881,0.31157310203256416,0.39113296974471273,0.3939906971548434,0.2602697208212883,0.2283464566929183
59,0.8444550081975372,0.8853134494097489,0.8588773222198942,0.8844965480160116,0.266001654458641,0.33424309460398133,0.340766754317403,0.373029558880947,0.23228346456693316
60,0.8847803389054439,0.8952029044268409,0.8752174369418695,0.8695734181619423,0.21922429578454644,0.23431777707251705,0.40828825187763623,0.402534407172385,0.23622047244094801
61,0.8697882004644363,0.8584278123900252,0.8235669489264892,0.8185380008562773,0.15939847877873597,0.23141366436687816,0.35403776424820105,0.4622395257552285,0.24015748031496287
62,0.8189251709084652,0.8047290441359677,0.7177925216522316,0.703658213465923,0.20976019227842935,0.21323176637885538,0.581293450814441,0.24256235486395641,0.24409448818897772
63,0.7041776197074606,0.7032744586177201,0.7168122317130372,0.712773924669301,0.0459744153285333,0.21098499672637006,0.5753763421968562,0.24004288754444783,0.24803149606299257
64,0.7130445147089063,0.7058459234964926,0.697576035153556,0.678783261307333,0.08527771507755466,0.08085775582009466,0.04910852083561998,0.932417598974629,0.2519685039370074
65,0.6792447593423615,0.6985344633747527,0.6652049370160609,0.6663757765852893,0.21018414991322265,0.2462909585435964,0.5710601318134543,0.22012815161206797,0.2559055118110223
66,0.6664375184792636,0.6941540083860075,0.6889252687834657,0.6897813395924639,0.1708773364709637,0.24924362757822144,0.31992196874352136,0.48007693584403877,0.25984251968503713
67,0.6901142627752558,0.8042435363063068,0.7143985865765425,0.8022857588006267,0.26323517030274124,0.3531726896864571,0.32165463012963574,0.37405753212597814,0.263779527559052
68,0.8021423724695357,0.7881911626633719,0.7187143344258557,0.7140521254825576,0.2461182887667348,0.2513563729992022,0.35338481012834666,0.44292730357144827,0.26771653543308105
69,0.7142846502583141,0.7212212520238258,0.7021958639236034,0.6917815073943201,0.17922684788720428,0.17270695787776646,0.43913546243246876,0.4320160461315923,0.2716535433070959
70,0.6919049224264758,0.6942987493673315,0.7166591278613628,0.6955611362802516,0.012487825346183035,0.052956210513648225,0.20690649593287733,0.7951991149220176,0.27559055118111075
71,0.6950343112588898,0.6908425140815407,0.6811257438378391,0.6590142064777547,0.050584515116729095,0.019366212804044117,0.5217834806115523,0.4992428913812207,0.2795275590551256
72,0.6590324587916933,0.709409353996583,0.6795127045992901,0.7220001244175542,0.1502355059147812,0.253654673965035,0.34979922793483553,0.444376548760969,0.28346456692914046
73,0.722060518467671,0.7112247379577846,0.7009294347937065,0.7106317197267686,0.14472659407197724,0.2569910321840422,0.452313117769729,0.33371245667693444,0.2874015748031553
74,0.7106651389942097,0.7694110205977854,0.7251585180716871,0.773203576168572,0.3673054227890238,0.4537289100971179,0.22798781790021838,0.37129092174621287,0.29133858267717017
75,0.7732542691657786,0.7632150454824885,0.7809741749373353,0.76652917444412,0.11741466647090415,0.43781126072675847,0.24615400120264141,0.3682332332499028,0.295275590551185
76,0.766458781033451,0.794843398266193,0.7687097857954801,0.795985068330898,0.2935707138966656,0.3197537508478349,0.42518004972960377,0.29918759935065753,0.29921259842519987
77,0.7959217864196703,0.7990505454099796,0.8129489576306168,0.8094861996935616,0.08413697340349574,0.3164417613506599,0.42082407512286746,0.29610187958628204,0.3031496062992147
78,0.8096774456269961,0.7964250744280069,0.7926062135303118,0.7768048798360678,0.09070939986720594,0.060075186421668106,0.9500753950657936,0.010059156970816161,0.3070866141732296
79,0.7769046583732896,0.7690264502965448,0.7811501382147572,0.7709181149850894,0.1543993434713568,0.2164901450934511,0.5765947140818791,0.2442142655202296,0.31102362204724443
80,0.7709404419073737,0.8271943680267108,0.7906847071157934,0.8153150120462169,0.2592688282498977,0.3847410653658272,0.17347577828997926,0.4975293527759712,0.3149606299212593
81,0.8156744364944085,0.8191428788275253,0.8222998549856455,0.8338302383623575,0.1633036772186957,0.19850357338963937,0.41125644789289184,0.43533655683315653,0.31889763779527414
82,0.8337817431057671,0.8622682094810056,0.8511737529018049,0.8708495877191269,0.24562052556374625,0.4610711856590528,0.13319930008902556,0.4631604708580818,0.322834645669289
83,0.8711525259359202,0.8924835695496806,0.8845204896834804,0.8842918192416849,0.23897024275411088,0.3022386936689664,0.2809970959734543,0.4676902360845123,0.32677165354330384
84,0.8845113743435237,0.8833073448064589,0.9001707068819631,0.889563991518469,0.04561305516594549,0.2991018547435801,0.2780829509042795,0.4629194899527982,0.3307086614173329
85,0.8899024496247175,0.956145387232524,0.909391625531305,0.9699706759380986,0.2047164588900766,0.5478867615752786,0.05588332467469122,0.45705381808417306,0.33464566929134776
86,0.9702157540285871,1.0,0.986042563969711,0.9806299771066385,0.32111271493763716,0.5386834817449088,0.17647946101338266,0.34003292919412836,0.3385826771653626
87,0.9798743748647906,0.9977521615031354,1.0,0.9923366174768165,0.25064559693005384,0.3486462311605664,0.3317885402045793,0.36798715886949,0.34251968503937746
88,0.9922329348925388,0.9849665269473079,0.987948122066346,0.9783650971226912,0.22136410880957208,0.2871008268767425,0.30275000690826226,0.46009587289213144,0.3464566929133923
89,0.9785468867915782,0.9799823492722036,0.9418239917474711,0.9255389802714542,0.2780422287291662,0.22523007733959538,0.5125153921118281,0.30253388931330727,0.35039370078740717
90,0.926264817734764,0.9487867230066139,0.9082296577984827,0.9512925602165161,0.34666575659407495,0.22461561304940159,0.5848752112017627,0.2273985685558156,0.354330708661422
91,0.9516203563105748,0.9631359411451207,0.9551601081912791,0.9369872725997259,0.22140257361357368,0.22225500493021083,0.5789222849803047,0.22503073909938848,0.3582677165354369
92,0.9368379997644086,0.9730678386581114,0.950110870749594,0.9572519008763829,0.16573703543849033,0.5739774352928199,0.3673492857229967,0.10482896943816795,0.36220472440945173
93,0.9571597280270939,0.9548757745418138,0.9365598509349597,0.9631137512970822,0.2662959745748054,0.3176824899804318,0.30225756088957945,0.4299483795039324,0.3661417322834666
94,0.9633738134208,0.9658473860934439,0.9470727160228107,0.9261392202536829,0.22571721520806476,0.09704241877619327,0.4568389999621305,0.48934857328876236,0.37007874015748143
95,0.9259247522894375,0.9114583775700228,0.8670893769880885,0.8447068607063477,0.3641331229526187,0.2077690920315901,0.5113825298057106,0.32122727497513925,0.3740157480314963
96,0.8449055847975738,0.8528252207971915,0.8570849970101113,0.8550055848051172,0.1754954091459618,0.1824077539542001,0.3729200478054611,0.49160846824182314,0.37795275590551114
97,0.8552246993423039,0.854299021266203,0.8327034743511728,0.8128489240162577,0.19130610319774105,0.2674542812266462,0.3242205745598525,0.4573177720906322,0.381889763779526
98,0.812821054774772,0.8154273617304261,0.8327022784399756,0.8299888658778196,0.03284435143411921,0.2646652864256831,0.3208741947048136,0.452650750598857,0.38582677165354085
99,0.8301218736880148,0.8359588155173153,0.8271889447777865,0.810076149249338,0.05560481064195172,0.0411637101204827,0.5142463766631301,0.4852777457777432,0.3897637795275557
100,0.8100114167505107,0.8028128584634467,0.7370907834511047,0.7169791238866938,0.28687681035421836,0.09184089136151238,0.6909183288414088,0.24951300613051483,0.39370078740158476
101,0.7175348427776732,0.7398841323901656,0.7376103002038379,0.7379600319815793,0.2448897364534538,0.13382871927771872,0.379157160383489,0.5337872709545204,0.3976377952755996
102,0.7379852299468558,0.7681782735438462,0.7486479978101521,0.7739939212679319,0.1980490708270975,0.3109272285691826,0.2357060422688082,0.5063924840527608,0.40157480314961447
103,0.7739260036355852,0.7689244241418202,0.7480696054816036,0.7313162315111463,0.1505171251173874,0.10821755818334518,0.3301311039491614,0.6107905848877118,0.4055118110236293
104,0.7316000958212666,0.7398888936501878,0.7538904757885745,0.75273625002703,0.11382759349507793,0.11343324953584681,0.8520939881380668,0.059132995167829765,0.4094488188976442
105,0.7528499284844093,0.7404445955885249,0.7610895464808569,0.748265390939133,0.04394820675083588,0.11218446505179162,0.8434688741472458,0.058447821445282454,0.413385826771659
106,0.7481854365693278,0.7382522592724686,0.7455229250060809,0.7237401836400312,0.07594481135124187,0.029029058619222732,0.5116150606714717,0.5001993405843956,0.4173228346456739
107,0.7240350929494449,0.7527252691268015,0.7140616784888556,0.7621906031610153,0.28340349327324343,0.18628591506934095,0.5496018188248416,0.30275690865000493,0.42125984251968873
108,0.7624140186856018,0.7766374588658799,0.7794690524796777,0.7856413907327742,0.1641589629911776,0.49485664245637545,0.3496123623946635,0.2027285123364069,0.4251968503937036
109,0.7857668132696146,0.792424972445383,0.7911207608348247,0.7811916542816115,0.19987176487322977,0.19990358422794657,0.43458441898447175,0.4095114304097031,0.42913385826771844
110,0.7812517015792532,0.8191454635314369,0.7605928894941021,0.7518314897498972,0.30707086692849783,0.2751757325208463,0.17358674992827264,0.6072700013546322,0.4330708661417333
111,0.751932794071234,0.7454621013872859,0.7351296721322356,0.7245501619038826,0.20259933042187123,0.10314867225212863,0.367611695467831,0.5766355630069213,0.43700787401574814
112,0.7246424979660028,0.7161430746364331,0.7363812165056725,0.7157599587927888,0.034082624092522495,0.10200273354091063,0.3638314044037123,0.5707753636059831,0.440944881889763
113,0.7156162013283015,0.7130111462110521,0.7323438995784761,0.7151555214590624,0.0600033682147707,0.039197956812538584,0.5019889881583922,0.5000806811369376,0.44488188976377785
114,0.7154161707644006,0.7355020448102138,0.7018877958383409,0.7494378419962113,0.30810612272742355,0.052143229658421525,0.6953285358764538,0.2846993627056176,0.4488188976377927
115,0.7492478878637466,0.7432379333734299,0.6864619183114093,0.6682968692520881,0.2956644318931494,0.1338721638136846,0.44145954239040225,0.4685211490036157,0.45275590551180755
116,0.6685315424312913,0.6974093200311638,0.6902836667166017,0.7072463829484652,0.24474091921516,0.2840245323522332,0.4346382302223199,0.32511035823882845,0.4566929133858366
117,0.707401268054186,0.7277608506738235,0.7224051739344046,0.7257116459113251,0.28622101662110383,0.29758549321325595,0.33548661391136053,0.41531231707644156,0.46062992125985147
118,0.7256789462890821,0.7144509380779055,0.6983887348948612,0.6853636935209324,0.2433497686911799,0.17033003701258587,0.48552643949316465,0.385833918279577,0.4645669291338663
119,0.6853659397851487,0.6755843117846018,0.6800981407257081,0.6543420034645999,0.14418320619208813,0.16851228465376322,0.4805670009887926,0.38188173532591235,0.4685039370078812
120,0.6544195661382409,0.6705921083635592,0.676282372556962,0.6804855429798078,0.18827977430586496,0.03210953502190029,0.8456726389346213,0.14739544560074974,0.47244094488189603
121,0.6807315134914796,0.6861627826276523,0.6957018419119749,0.6825734516849469,0.2722973466013434,0.09029754170087739,0.4270591862673551,0.5272870287345687,0.4763779527559109
122,0.6826703343643769,0.6706665190708564,0.6762766577005253,0.6555752507785022,0.19288072385923777,0.16732372932343387,0.5196995197058946,0.353073395683491,0.48031496062992574
123,0.6556242188527698,0.7149969816790976,0.6812589122071027,0.7230960730328457,0.3266793983122498,0.3942304267462523,0.2488568831652419,0.4091004219844823,0.4842519685039406
124,0.7231524931421035,0.7110385062450179,0.6174471675055093,0.614835307908522,0.416827671807952,0.18081684122486724,0.4458745154344702,0.41682969165472866,0.48818897637795544
125,0.6148927323485475,0.6008204256971196,0.6047095115626657,0.5963176444317257,0.34145618322892857,0.09967535288361482,0.6501764891589588,0.28430920034388346,0.4921259842519703
126,0.5964939796527083,0.5836018261269548,0.5862925271018782,0.5776353313586455,0.15099816981101166,0.09856414736608184,0.6435705501579289,0.2813722645695757,0.49606299212598515
127,0.5777872581112907,0.5617671595432475,0.5501648024319234,0.5276273493715276,0.32680198437402586,0.0,0.9985582237181754,0.01953888919032961,0.5
