index,Open,High,Low,Close,Volume,ScorePositive,ScoreNegative,ScoreNeutral,Coin_timestamp
0,46311.74609,47827.3125,46288.48438,47686.8125,24582667004.0,0.0356225706636905,0.955733835697174,0.00864362064749,1640966400.0
1,47680.92578,47881.40625,46856.9375,47345.21875,27951569547.0,0.0352663449570536,0.9461764973402024,0.0085571844410151,1641052800.0
2,47343.54297,47510.72656,45835.96484,46458.11719,33071628362.0,0.1635393658652901,0.5756731793905298,0.2607874605390761,1641139200.0
3,46458.85156,47406.54688,45752.46484,45897.57422,42494677905.0,0.2607602498361042,0.2705902449254478,0.4686494858137199,1641225600.0
4,45899.35938,46929.04688,42798.22266,43569.00391,36851084859.0,0.32102728652535,0.456917886796873,0.2220548497280106,1641312000.0
5,43565.51172,43748.71875,42645.53906,43160.92969,30208048289.0,0.0392780606634914,0.6197622415077474,0.3409597044810653,1641398400.0
6,43153.57031,43153.57031,41077.44531,41557.90234,84196607520.0,0.2333940470901628,0.5039211523253471,0.2626848017486433,1641484800.0
7,41561.46484,42228.94141,40672.27734,41733.94141,28066355845.0,0.0112963300198316,0.9645383954048156,0.0241652969270944,1641571200.0
8,41734.72656,42663.94922,41338.16016,41911.60156,21294384372.0,0.0956677794456482,0.6809554696083069,0.2233767316987117,1641657600.0
9,41910.23047,42199.48438,39796.57031,41821.26172,32104232331.0,0.1807016605910446,0.6167972488994045,0.2025011014193296,1641744000.0
10,41819.50781,43001.15625,41407.75391,42735.85547,26327648900.0,0.2195178090129047,0.4419688506051898,0.3385133296251297,1641830400.0
11,42742.17969,44135.36719,42528.98828,43949.10156,33499938689.0,0.2346498345076623,0.4676875286321673,0.2976626303667823,1641916800.0
12,43946.74219,44278.42188,42447.04297,42591.57031,47691135082.0,0.2604908694584782,0.3835659897528015,0.3559431195832215,1642003200.0
13,42598.87109,43346.6875,41982.61719,43099.69922,23577403399.0,0.1110835149884224,0.5013846552797726,0.3875318499548094,1642089600.0
14,43101.89844,43724.67188,42669.03516,43177.39844,18371348298.0,0.1099726798385381,0.4963708087269748,0.3836565314552613,1642176000.0
15,43172.03906,43436.80859,42691.02344,43113.87891,17902097845.0,0.0497844034495453,0.64435742298762,0.3058582060039043,1642262400.0
16,43118.12109,43179.39063,41680.32031,42250.55078,21690904261.0,0.3416706569259986,0.2865756637766026,0.3717536728363484,1642348800.0
17,42250.07422,42534.40234,41392.21484,42375.63281,22417209227.0,0.0889239820341269,0.633069972662876,0.2780060373867551,1642435200.0
18,42374.03906,42478.30469,41242.91406,41744.32813,23091543258.0,0.211153080348264,0.4420527827671983,0.3467941274019805,1642521600.0
19,41744.02734,43413.02344,40672.82422,40680.41797,20382033940.0,0.0623983417383649,0.4596620557660406,0.477939608591524,1642608000.0
20,40699.60547,41060.52734,35791.42578,36457.31641,43011992031.0,0.1446419471282173,0.5182750961235301,0.3370829590342261,1642694400.0
21,36471.58984,36688.8125,34349.25,35030.25,39714385405.0,0.1431955276569351,0.5130923451622947,0.3337121294438839,1642780800.0
22,35047.35938,36433.3125,34784.96875,36276.80469,26017975951.0,0.0281283712635437,0.6544167002042135,0.3174549359828233,1642867200.0
23,36275.73438,37247.51953,33184.05859,36654.32813,41856658597.0,0.1865831458797821,0.5640105071405952,0.2494063559346474,1642953600.0
24,36654.80469,37444.57031,35779.42969,36954.00391,26428189594.0,0.2371721947565674,0.3615898717460887,0.4012379135404314,1643040000.0
25,36950.51563,38825.41016,36374.90625,36852.12109,31324598034.0,0.204905656309655,0.6053965982909386,0.1896977517753839,1643126400.0
26,36841.87891,37148.32422,35629.28125,37138.23438,25041426629.0,0.1889148608853037,0.5587967447220132,0.2522883889480279,1643212800.0
27,37128.44531,37952.87891,36211.10938,37784.33203,22238830523.0,0.307073853785793,0.2666367292404175,0.4262894076605638,1643299200.0
28,37780.71484,38576.26172,37406.47266,38138.17969,17194183075.0,0.0262335799634456,0.1069334223866462,0.866832971572876,1643385600.0
29,38151.91797,38266.33984,37437.71094,37917.60156,14643548444.0,0.0606437437236309,0.4705236218869686,0.4688325906172395,1643472000.0
30,37920.28125,38647.26172,36733.57422,38483.125,20734730465.0,0.1311300710182298,0.7484687373719432,0.1204011998223987,1643558400.0
31,38481.76563,39115.13281,38113.66406,38743.27344,20288500328.0,0.1729254245977191,0.2185422078541973,0.608532374176909,1643644800.0
32,38743.71484,38834.61719,36832.73047,36952.98438,19155189416.0,0.2033204001543874,0.3797883874821392,0.4168911943720145,1643731200.0
33,36944.80469,37154.60156,36375.53906,37154.60156,18591534769.0,0.1626459402653078,0.4533274379558861,0.3840266049529115,1643817600.0
34,37149.26563,41527.78516,37093.62891,41500.875,29412210792.0,0.3015215683728456,0.3486454769968986,0.3498329615220427,1643904000.0
35,41501.48047,41847.16406,41038.09766,41441.16406,19652846215.0,0.2985063526891172,0.3451590222269296,0.3463346319068223,1643990400.0
36,41441.12109,42500.78516,41244.90625,42412.43359,16142097334.0,0.4017015993595123,0.0234601441770792,0.5748382806777954,1644076800.0
37,42406.78125,44401.86328,41748.15625,43840.28516,28641855926.0,0.2870944165624678,0.5123883379468074,0.2005172367207706,1644163200.0
38,43854.65234,45293.86719,42807.83594,44118.44531,33079398868.0,0.1079074925827709,0.4384130260653116,0.4536794700067151,1644249600.0
39,44096.70313,44727.80078,43232.96875,44338.79688,23245887300.0,0.3208897233837181,0.1804333001168238,0.4986769907797376,1644336000.0
40,44347.80078,45661.17188,43402.80859,43565.11328,32142048537.0,0.2549767649986527,0.3584064947949214,0.3866167438470504,1644422400.0
41,43571.12891,43810.83203,42114.53906,42407.9375,26954925781.0,0.1772460276260972,0.3997158731799572,0.4230380863882601,1644508800.0
42,42412.30078,42992.55078,41852.57422,42244.46875,18152390304.0,0.1754735673498362,0.3957187144481577,0.4188077055243775,1644595200.0
43,42236.56641,42693.05469,41950.94141,42197.51563,14741589015.0,0.029613466002047,0.8125992119312286,0.1577872633934021,1644681600.0
44,42157.39844,42775.77734,41681.95703,42586.91797,20827783012.0,0.2030107359401881,0.5116929028183221,0.2852963734418153,1644768000.0
45,42586.46484,44667.21875,42491.03516,44575.20313,22721659051.0,0.2743366112311681,0.2852642252627346,0.4403991674383481,1644854400.0
46,44578.27734,44578.27734,43456.69141,43961.85938,19792547657.0,0.2816873967337112,0.364840238665541,0.3534723548218608,1644940800.0
47,43937.07031,44132.97266,40249.37109,40538.01172,26246662813.0,0.1054197108217825,0.5852745550995072,0.3093057431591053,1645027200.0
48,40552.13281,40929.15234,39637.61719,40030.97656,23310007704.0,0.0388665331993252,0.7226928314194083,0.2384406607598066,1645113600.0
49,40026.02344,40418.87891,39713.05859,40122.15625,13736557863.0,0.0384778678673319,0.7154659031052142,0.2360562541522085,1645200000.0
50,40118.10156,40119.89063,38112.8125,38431.37891,18340576452.0,0.0418184199370443,0.4964373093098402,0.4617442302405834,1645286400.0
51,38423.21094,39394.4375,36950.47656,37075.28125,29280402798.0,0.1187915613076516,0.6863272583910397,0.1948811928076403,1645372800.0
52,37068.76953,38359.85547,36488.93359,38286.02734,25493150450.0,0.20350406691432,0.5997560839168727,0.1967398417182266,1645459200.0
53,38285.28125,39122.39453,37201.81641,37296.57031,21849073843.0,0.1989546038676053,0.6038956966561576,0.1971497105744978,1645545600.0
54,37278.56641,38968.83984,34459.21875,38332.60938,46383802093.0,0.1364924490141371,0.5286430089036003,0.3348645586520433,1645632000.0
55,38333.74609,39630.32422,38111.34375,39214.21875,26545599159.0,0.2282677065581083,0.5187844209372997,0.25294787324965,1645718400.0
56,39213.08203,40005.34766,38702.53516,39105.14844,17467554129.0,0.3119007473190625,0.4012723577519257,0.2868268688519795,1645804800.0
57,39098.69922,39778.94141,37268.97656,37709.78516,23450127612.0,0.0542652861525615,0.3983955755829811,0.547339158753554,1645891200.0
58,37706.0,43760.45703,37518.21484,43193.23438,35690014104.0,0.3680691968028744,0.3860455525107681,0.2458852441360553,1645977600.0
59,43194.50391,44793.60156,42952.58594,44354.63672,32479047645.0,0.3160559176890687,0.3352382961575957,0.3487057854336771,1646064000.0
60,44357.61719,45077.57813,43432.85156,43924.11719,29183112630.0,0.2246961912273296,0.3996939124273402,0.3756099077207701,1646150400.0
61,43925.19531,44021.57813,41914.75,42451.78906,24967782593.0,0.2220410188550458,0.3479067225776174,0.4300522758241962,1646236800.0
62,42458.14063,42479.61328,38805.84766,39137.60547,28516271427.0,0.2054176718617479,0.5648436368598292,0.2297387066452453,1646323200.0
63,39148.44922,39566.33594,38777.03516,39400.58594,16975917450.0,0.2033634951431304,0.559195200491231,0.2274413195787928,1646409600.0
64,39404.19922,39640.17578,38211.64844,38419.98438,19745229902.0,0.084390752017498,0.0568230971693992,0.8587861657142639,1646496000.0
65,38429.30469,39430.22656,37260.20313,38062.03906,28546143503.0,0.2356430324393191,0.5550749719675098,0.2092819823218243,1646582400.0
66,38059.90234,39304.44141,37957.38672,38737.26953,25776583476.0,0.2383425988955423,0.3153399889706634,0.4463173946132883,1646668800.0
67,38742.81641,42465.67188,38706.09375,41982.92578,32284121034.0,0.3333628692353765,0.3169939771294593,0.3496431472400824,1646755200.0
68,41974.07031,42004.72656,38832.94141,39437.46094,31078064711.0,0.2402742399301912,0.347283416494195,0.4124423433095217,1646841600.0
69,39439.96875,40081.67969,38347.43359,38794.97266,26364890465.0,0.1683666470460593,0.429140474461019,0.4024928664788604,1646928000.0
70,38794.46484,39308.59766,38772.53516,38904.01172,14616450657.0,0.0588809251785278,0.2074560970067978,0.7336629033088684,1647014400.0
71,38884.72656,39209.35156,37728.14453,37849.66406,17300745310.0,0.0281702596694231,0.5080357765158018,0.4637939532597859,1647100800.0
72,37846.31641,39742.5,37680.73438,39666.75391,24322159070.0,0.2423755307016628,0.3438606412549104,0.4137638437428644,1647187200.0
73,39664.25,39794.62891,38310.21094,39338.78516,23934000868.0,0.2454258965328336,0.4417197851464152,0.3128543173894286,1647273600.0
74,39335.57031,41465.45313,39022.34766,41143.92969,39616916192.0,0.4252994176266448,0.2275802004151046,0.3471204017155936,1647360000.0
75,41140.84375,41287.53516,40662.87109,40951.37891,22009601093.0,0.4107462280214979,0.2449215299521501,0.3443322353638135,1647446400.0
76,40944.83984,42195.74609,40302.39844,41801.15625,34421564942.0,0.3028085994430714,0.415818721262945,0.2813726783626609,1647532800.0
77,41794.64844,42316.55469,41602.66797,42190.65234,19664853187.0,0.2997805134486407,0.4116605340503156,0.2785589515790343,1647619200.0
78,42191.40625,42241.16406,41004.75781,41247.82422,20127946682.0,0.0653896629810333,0.9168806672096252,0.0177296698093414,1647705600.0
79,41246.13281,41454.41016,40668.04297,41077.99609,24615543271.0,0.2083967425860464,0.5603582509793341,0.231245008452485,1647792000.0
80,41074.10547,43124.70703,40948.28125,42358.80859,32004652376.0,0.3622252060100436,0.1755433346144855,0.4622314557433128,1647878400.0
81,42364.37891,42893.50781,41877.50781,42892.95703,25242943069.0,0.1919519785218514,0.4025273345267543,0.4055206883841982,1647964800.0
82,42886.65234,44131.85547,42726.16406,43960.93359,31042992291.0,0.4320123138527075,0.1370956502854824,0.4308920435607433,1648051200.0
83,43964.54688,44999.49219,43706.28516,44348.73047,30574413034.0,0.2867949317124756,0.2781825390729037,0.435022529383952,1648137600.0
84,44349.85938,44735.99609,44166.27344,44500.82813,16950455995.0,0.2839269823953509,0.2754007136821747,0.4306723040901124,1648224000.0
85,44505.35547,46827.54688,44437.29297,46820.49219,28160889722.0,0.511386064812541,0.0632902842480689,0.4253236660733819,1648310400.0
86,46821.85156,48086.83594,46690.20313,47128.00391,36362175703.0,0.5029716894707896,0.1784106321124867,0.3186176673255183,1648396800.0
87,47100.4375,48022.28906,47100.4375,47465.73047,31397059069.0,0.3292244184104835,0.3266677468576852,0.3441078513860702,1648483200.0
88,47456.89844,47655.14844,46746.21094,47062.66406,29333883962.0,0.2729546817786553,0.2989477372783072,0.4280975767794777,1648569600.0
89,47062.14844,47512.02734,45390.53906,45538.67578,33327427106.0,0.2163874884653422,0.4991885148661418,0.284424007197635,1648656000.0
90,45554.16406,46616.24219,44403.14063,46281.64453,38162644287.0,0.2158256960101425,0.568262763825866,0.2159115431519846,1648742400.0
91,46285.5,47028.28125,45782.51172,45868.94922,29336594194.0,0.2136674390500411,0.5625801361876074,0.2137524277204647,1648828800.0
92,45859.12891,47313.47656,45634.10547,46453.56641,25414397610.0,0.5352402478456497,0.3606138210743665,0.1041459292173385,1648915200.0
93,46445.27344,46791.08984,45235.81641,46622.67578,32499785455.0,0.3009148869090355,0.2984776512648051,0.4006074558083827,1649001600.0
94,46624.50781,47106.14063,45544.80859,45555.99219,29640604055.0,0.0991880668229178,0.4460401651204416,0.4547717769287134,1649088000.0
95,45544.35547,45544.35547,43193.95313,43206.73828,39393395788.0,0.2004232575687078,0.4981070913087863,0.3014696509792254,1649174400.0
96,43207.5,43860.69922,42899.90625,43503.84766,26101973106.0,0.1772358915768563,0.3659316371195018,0.4568324718210432,1649260800.0
97,43505.13672,43903.01953,42183.28906,42287.66406,27215995394.0,0.2549922366160899,0.3194434122803311,0.425564353664716,1649347200.0
98,42282.07813,42786.81641,42183.25391,42782.13672,16050772496.0,0.252442314249929,0.3162489781575278,0.4213087101280689,1649433600.0
99,42781.08984,43376.37891,42021.20703,42207.67188,17654475582.0,0.04809927707538,0.5008409023284912,0.4510597754269838,1649520000.0
100,42201.03906,42424.58984,39373.05859,39521.90234,33949912166.0,0.0944324139660845,0.6694908873954167,0.2360766877730687,1649606400.0
101,39533.71484,40617.58594,39388.32813,40127.18359,30991500854.0,0.1328210482772971,0.3718855473478989,0.4952933937311172,1649692800.0
102,40123.57031,41430.05469,39712.74609,41166.73047,27691105228.0,0.2947386860226591,0.2349479710683226,0.47031333995983,1649779200.0
103,41160.21875,41451.48047,39695.74609,39935.51563,24342001973.0,0.1094052740796045,0.3250855681571094,0.5655091953548518,1649865600.0
104,39939.40234,40617.72266,39866.83203,40553.46484,21756855753.0,0.1141738767425219,0.8233482042948405,0.0624778593579928,1649952000.0
105,40552.31641,40633.67969,40078.42578,40424.48438,16833150693.0,0.1130321379750967,0.8151147222518921,0.0618530807644128,1650038400.0
106,40417.77734,40570.72656,39620.89453,39716.95313,19087633042.0,0.0370048070326447,0.4983290638774633,0.4646660955622792,1650124800.0
107,39721.20313,40986.32031,38696.19141,40826.21484,33705182072.0,0.180781616998667,0.5345909951932051,0.2846273683350194,1650211200.0
108,40828.17578,41672.96094,40618.63281,41502.75,25303206547.0,0.4629016837105155,0.3436822605319321,0.1934160467237234,1650297600.0
109,41501.74609,42126.30078,40961.09766,41374.37891,27819532341.0,0.1932319805312615,0.4247960757034329,0.3819719362430848,1650384000.0
110,41371.51563,42893.58203,40063.82813,40527.36328,35372786395.0,0.2620518056577758,0.1756492674742874,0.5622989361811626,1650470400.0
111,40525.86328,40777.75781,39315.41797,39740.32031,28011716745.0,0.1047708926877627,0.3608643158416574,0.5343647923630973,1650556800.0
112,39738.72266,39935.85938,39352.20313,39486.73047,16138021249.0,0.1037231837608851,0.3572556726832408,0.5290211444394664,1650643200.0
113,39478.375,39845.92578,39233.53906,39469.29297,17964398167.0,0.0463020280003547,0.4891400728374719,0.464557895436883,1650729600.0
114,39472.60547,40491.75391,38338.37891,40458.30859,35445730570.0,0.0581376329840471,0.6737008445585767,0.268161517723153,1650816000.0
115,40448.42188,40713.89063,37884.98438,38117.46094,34569088416.0,0.1328607687507482,0.4313590272384531,0.4357802008881288,1650902400.0
116,38120.30078,39397.91797,37997.3125,39241.12109,30981015184.0,0.2701420870006961,0.424847443588078,0.3050104570848977,1650988800.0
117,39241.42969,40269.46484,38941.42188,39773.82813,33903704907.0,0.2825406032669194,0.3301979058203013,0.3872614995959927,1651075200.0
118,39768.61719,39887.26953,38235.53516,38609.82422,30882994649.0,0.1661934756673872,0.4734250226989388,0.3603814953938126,1651161600.0
119,38605.85938,38771.21094,37697.94141,37714.875,23895713731.0,0.1645315409107133,0.4686907724719494,0.3567776804398745,1651248000.0
120,37713.26563,38627.85938,37585.78906,38469.09375,27002760110.0,0.0398212252184748,0.8172184228897095,0.1429603528231382,1651334400.0
121,38472.1875,39074.97266,38156.5625,38529.32813,32922642426.0,0.0930213601279415,0.4176125337222689,0.4893661200215942,1651420800.0
122,38528.10938,38629.99609,37585.62109,37750.45313,27326943244.0,0.1634448684582656,0.5060464399443432,0.3305086725476113,1651507200.0
123,37748.01172,39902.94922,37732.05859,39698.37109,36754404490.0,0.370901140011847,0.2475016848494609,0.3815971564501524,1651593600.0
124,39695.74609,39789.28125,35856.51563,36575.14063,43106256317.0,0.1757813517728613,0.4355735340052181,0.3886451241042878,1651680000.0
125,36573.18359,36624.35938,35482.13281,36040.92188,37795577489.0,0.1015953060070222,0.6305989717895334,0.267805746502497,1651766400.0
126,36042.50391,36129.92578,34940.82422,35501.95313,24375896406.0,0.1005793529469519,0.6242929820716381,0.265127689037472,1651852800.0
127,35502.94141,35502.94141,33878.96484,34059.26563,36763041910.0,0.0104641172414024,0.963162084420522,0.0263738042364517,1651939200.0
128,34060.01563,34222.07422,30296.95313,30296.95313,63355494961.0,0.1281311931088566,0.5927254000057777,0.2791434057056904,1652025600.0
129,30273.6543,32596.30859,29944.80273,31022.90625,59811038817.0,0.2386037851166394,0.4972004900789923,0.2641957376359237,1652112000.0
130,31016.18359,32013.40234,28170.41406,28936.35547,70388855818.0,0.0965361746493727,0.367532955436036,0.5359308635350317,1652198400.0
131,28936.73438,30032.43945,26350.49023,29047.75195,66989173272.0,0.0800563606123129,0.6032896791067388,0.316653959867027,1652284800.0
132,29030.91016,30924.80273,28782.33008,29283.10352,42841124537.0,0.0819091954811786,0.7734079013268153,0.144682921624432,1652371200.0
133,29285.64258,30192.80273,28702.91016,30101.26563,28579868620.0,0.0618690308183431,0.3577492535114288,0.5803817063570023,1652457600.0
134,30098.58594,31308.19141,29527.74023,31305.11328,25835372065.0,0.0560316865642865,0.3378629051148891,0.6061054021120071,1652544000.0
135,31304.375,31305.3418,29251.88477,29862.91797,32613897286.0,0.0732412846271126,0.590964799170338,0.335793912854223,1652630400.0
136,29862.4082,30694.49023,29570.30273,30425.85742,29101473475.0,0.3008226094922672,0.3697818926690767,0.3293954899224142,1652716800.0
137,30424.47852,30618.7168,28720.27148,28720.27148,31285268319.0,0.0898478443268686,0.5637614605172226,0.3463907008990645,1652803200.0
138,28720.35938,30430.75195,28708.95508,30314.33398,33773447707.0,0.166035991658767,0.5355414404844244,0.2984225669254859,1652889600.0
139,30311.11914,30664.97656,28793.60547,29200.74023,30749382605.0,0.0787698918953538,0.8526849746704102,0.0685451339930296,1652976000.0
140,29199.85938,29588.86914,29027.39453,29432.22656,17274840442.0,0.0779821929764002,0.844158124923706,0.0678596826530993,1653062400.0
141,29432.47266,30425.86133,29275.18359,30323.72266,21631532270.0,0.924744188785553,0.051067616790533,0.0241882652044296,1653148800.0
142,30309.39648,30590.58594,28975.56055,29098.91016,31483454557.0,0.2378054325365358,0.4126765676256683,0.3495180223964982,1653235200.0
143,29101.125,29774.35547,28786.58984,29655.58594,26616506245.0,0.1051180928945541,0.521412369608879,0.3734695643186569,1653321600.0
144,29653.13477,30157.78516,29384.94922,29562.36133,27525063551.0,0.193407320520944,0.4564206967026823,0.3501719741357697,1653408000.0
145,29564.77734,29834.16016,28261.90625,29267.22461,36774325352.0,0.1242261177135838,0.6730526119677557,0.2027212689734167,1653494400.0
146,29251.14063,29346.94336,28326.61328,28627.57422,36582005748.0,0.1875541575253009,0.4971261532045901,0.3153196930885314,1653580800.0
147,28622.625,28814.90039,28554.56641,28814.90039,35519577634.0,0.1856786159500479,0.4921548916725441,0.3121664961576461,1653667200.0
148,29019.86719,29498.00977,28841.10742,29445.95703,18093886409.0,0.0586200095713138,0.4186537899076938,0.5227262303233147,1653753600.0
149,29443.36523,31949.63086,29303.57227,31726.39063,39277993274.0,0.2626687753945589,0.4404881931841373,0.2968429799657315,1653840000.0
150,31723.86523,32249.86328,31286.1543,31792.31055,33538210634.0,0.2832977881965537,0.2558201064821332,0.4608820987244447,1653926400.0
151,31792.55469,31957.28516,29501.58789,29799.08008,41135817341.0,0.0282873929374747,0.5801993865105841,0.3915132044090165,1654012800.0
152,29794.89063,30604.73438,29652.70508,30467.48828,29083562061.0,0.184450556213657,0.3580242920822153,0.4575251505399744,1654099200.0
153,30467.80664,30633.03516,29375.68945,29704.39063,26175547452.0,0.0588893122039735,0.623544578285267,0.3175661019049585,1654185600.0
154,29706.13867,29930.56445,29500.00586,29832.91406,16588370958.0,0.084747701883316,0.0350494869053363,0.8802027702331543,1654272000.0
155,29835.11719,30117.74414,29574.44922,29906.66211,17264085441.0,0.0514207370579242,0.0326324366033077,0.9159467816352844,1654358400.0
156,29910.2832,31693.29102,29894.1875,31370.67188,31947336829.0,0.3865145780146122,0.4023271517362445,0.2111582767684012,1654444800.0
157,31371.74219,31489.68359,29311.68359,31155.47852,40770974039.0,0.173254691678184,0.4266210854138163,0.400124210991304,1654531200.0
158,31151.48047,31253.69141,29944.4043,30214.35547,30242059107.0,0.1906214342875914,0.3752379027957266,0.4341406564820896,1654617600.0
159,30215.2793,30609.31055,30020.26563,30111.99805,21692004719.0,0.0777240751518143,0.4491733184291256,0.4731026076608234,1654704000.0
160,30110.33008,30245.80859,28978.14648,29083.80469,29867476527.0,0.1031404085457325,0.5287646826356649,0.3680949125438928,1654790400.0
161,29084.66602,29401.91602,28236.21289,28360.81055,27246574439.0,0.0557075142860412,0.1167928129434585,0.8274996280670166,1654876800.0
162,28373.51367,28502.68555,26762.64844,26762.64844,34163220274.0,0.0499464087188243,0.0347911156713962,0.9152625203132628,1654963200.0
163,26737.57813,26795.58984,22141.25781,22487.38867,68204556440.0,0.0356523676464955,0.7467743176966906,0.217573324839274,1655049600.0
164,22487.98633,23018.95117,20950.81836,22206.79297,50913575242.0,0.0470639805381114,0.5982079412788153,0.3547280969528051,1655136000.0
165,22196.73047,22642.67188,20178.37695,22572.83984,54912007015.0,0.103869842111387,0.5367325187068094,0.3593976487490264,1655222400.0
166,22576.30469,22868.92188,20265.22656,20381.65039,31183975654.0,0.1595277082748138,0.3295959824552902,0.51087630712069,1655308800.0
167,20385.71875,21243.3125,20326.51953,20471.48242,27132421514.0,0.1752055864781141,0.6913471749673287,0.1334472439872721,1655395200.0
168,20473.42578,20736.04102,17708.62305,19017.64258,42009436760.0,0.0136458448444803,0.8141036629676819,0.17225048939387,1655481600.0
169,19010.90234,20683.82227,18067.15234,20553.27148,35329942625.0,0.1705077849328518,0.7611640294392904,0.0683281915262341,1655568000.0
170,20553.37109,20913.32227,19689.16992,20599.53711,30818458597.0,0.0683683942382534,0.4653778315211336,0.4662537608916561,1655654400.0
171,20594.29492,21620.62891,20415.0625,20710.59766,28970212744.0,0.3150213045467223,0.3398700589979334,0.3451086264768881,1655740800.0
172,20719.41406,20835.75,19848.07813,19987.0293,28574793478.0,0.1974005946993,0.4347914341164546,0.367807955481112,1655827200.0
173,19986.60742,21135.76172,19950.11719,21085.87695,26188097173.0,0.2143790958715336,0.3399361419557993,0.4456847429807697,1655913600.0
174,21084.64844,21472.91797,20777.51172,21231.65625,24957784918.0,0.2706465735100209,0.3348312908783555,0.3945221185373763,1656000000.0
175,21233.60938,21520.91406,20964.58594,21502.33789,18372538715.0,0.2679401077749208,0.3314829779695719,0.3905768973520025,1656086400.0
176,21496.49414,21783.72461,21016.26953,21027.29492,18027170497.0,0.0483793579041957,0.6095679849386215,0.3420526757836342,1656172800.0
177,21028.23828,21478.08984,20620.19922,20735.47852,20965695707.0,0.1447704377185021,0.4298174610095365,0.4254120914265513,1656259200.0
178,20731.54492,21164.42383,20228.8125,20280.63477,21381535161.0,0.0578751207639773,0.5889915188774466,0.3531333617866039,1656345600.0
179,20281.16992,20364.15625,19937.79102,20104.02344,23552740328.0,0.092693674727343,0.6109219565987587,0.2963844079834719,1656432000.0
180,20108.3125,20141.16016,18729.65625,19784.72656,26267239923.0,0.072834925775073,0.418274251940219,0.5088908178241629,1656518400.0
181,19820.4707,20632.67188,19073.70898,19269.36719,30767551159.0,0.0601767327503434,0.4239966545387038,0.5158266161701509,1656604800.0
